company,date,type,URL,text,total engagement,engagement rate,reactions,shares,comments
ERASE (US),"24 Jan, 2021 8:32",photo,https://www.facebook.com/1003344626383879/posts/3847516601966653/,It was an honor to be able to participate in this eventäó_ĄźŹ Thank you to all who were able to attend.,3,6.333122229,3,0,0
ERASE (US),"02 Jan, 2021 20:36",link,https://www.facebook.com/1003344626383879/posts/3790607490990898/,"This video is from the glass artist, Hasna Sal, who created äóěInto the Lightäóť. This give a closer look at the art installation she created to honor individuals victimized by human trafficking. 

Visit Hasnaäó»s YouTube page (Hasna Salam) for more information about the first memorial created for survivors of sex trafficking.",3,6.333122229,2,1,0
ERASE (US),"29 Sep, 2020 10:30",link,https://www.facebook.com/1003344626383879/posts/3528417640543219/,,3,6.333122229,2,1,0
ERASE (US),"19 Jun, 2020 11:19",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/3229882503730069/?type=3,"#Repost @iamadrene
The marathon continuesäó_ĄźŹ
#Blacklivesmatter
#junteenth",3,6.333122229,1,0,2
ERASE (US),"03 Jan, 2020 22:43",link,https://www.facebook.com/1003344626383879/posts/2844834562234867/,Check out Kelley Alsobrook FB page with her new blog. Kelley is an amazing human doing great things! We are lucky to have Kelley on our Board of Directors!,3,7.737941708,2,0,1
ERASE (US),"01 Oct, 2019 10:04",photo,https://www.facebook.com/1003344626383879/posts/2638164229568569/?substory_index=0,"Randolph County tourism group tackles human trafficking-äóěWe're not going to be hospitable to traffickers. We're going to be inhospitable,"" O'Kelley said.
https://buff.ly/2mDY5Xp #travel #tourism #notforsale",3,8.14774579,2,1,0
ERASE (US),"12 Aug, 2018 20:56",photo,https://www.facebook.com/1003344626383879/posts/1978392022212463/,Running for a great cause!,3,11.35503407,2,1,0
ERASE (US),"29 Jul, 2018 8:55",photo,https://www.facebook.com/1003344626383879/posts/1953774221340910/,,3,11.62790698,2,1,0
ERASE (US),"15 Jul, 2018 13:41",link,https://www.facebook.com/1003344626383879/posts/1931206673597665/,,3,12.04819277,2,1,0
ERASE (US),"13 Jul, 2018 16:10",photo,https://www.facebook.com/1003344626383879/posts/1928310973887235/,"Combatting human trafficking is a collaborative effort. This is a great example of federal and local law enforcement agencies working across state lines to recover victims. 
""An investigation started July 5 after Columbus police received an email from the FBI regarding information from the Rogers Police Department in Arkansas, said police detective Mark Scruggs of the Special Victims Unit. It also indicated minors involved in sex trafficking."" https://buff.ly/2N83bT6",3,12.19512195,2,1,0
ERASE (US),"06 Jul, 2018 10:04",link,https://www.facebook.com/1003344626383879/posts/1917018441683155/,"äóěOur main focus areas are educating youth and the communities about the issues of human trafficking ...äóť - Bill Woolf, Founder of the Just Ask Prevention Project.",3,12.40694789,3,0,0
ERASE (US),"03 Jul, 2018 11:13",link,https://www.facebook.com/1003344626383879/posts/1912301372154862/,,3,12.48959201,2,1,0
ERASE (US),"26 Jun, 2018 16:04",link,https://www.facebook.com/1003344626383879/posts/1901334863251513/,"What do you think? 
äóěHarm reduction is the number one principle that I want to start this campaign with. Legislating morality is way above my pay grade, and I do not plan to do it. Ever. But we have caused harm, by our own doing, and we have not solved the trafficking problem.""",3,12.62095078,2,1,0
ERASE (US),"25 Jun, 2018 16:04",photo,https://www.facebook.com/1003344626383879/posts/1899779433407056/,"AG Ferguson launches http://watraffickinghelp.org, a new centralized online resource to connect human trafficking survivors with services, resources and support. https://buff.ly/2tnEISj",3,12.62626263,2,1,0
ERASE (US),"25 Jun, 2018 9:27",link,https://www.facebook.com/1003344626383879/posts/1899299173455082/,,3,12.62626263,1,1,1
ERASE (US),"19 Jun, 2018 10:14",photo,https://www.facebook.com/1003344626383879/posts/1889929597725373/,"There are many misconceptions about Sex Trafficking. Making up stories on social media only contributes to the problem. Visit helperase.org to learn more.
äóěPolice -äóěthe complainant has since said there was no sex trafficking attempt and made up that part.äóťäóť https://buff.ly/2lfgvtc",3,12.76052744,2,1,0
ERASE (US),"18 Jun, 2018 10:14",photo,https://www.facebook.com/1003344626383879/posts/1888481647870168/,"""$77 million of fiscal 2018 human trafficking funding included language for the first time ever prohibiting the use of grants to help survivors clear their criminal records that resulted from their victimization."" https://buff.ly/2JZqygR",3,12.77139208,2,1,0
ERASE (US),"06 Jun, 2018 19:36",link,https://www.facebook.com/1003344626383879/posts/1874013752650291/,"Great information from Montebello Police Department. 
#safetyfirsf",3,12.87001287,1,2,0
ERASE (US),"30 May, 2018 16:04",photo,https://www.facebook.com/1003344626383879/posts/1866672316717768/,"äóěHuman trafficking is a crime that does not discriminate. Men, women and children of all ages can be victims,äóť #sextrafficking #Awareness 
https://buff.ly/2spDkNP",3,12.93103448,1,2,0
ERASE (US),"28 May, 2018 16:04",photo,https://www.facebook.com/1003344626383879/posts/1864723506912649/,"äóěItäó»s sending a message to the hotel and motel industry. Donäó»t allow this to happen, and if you do, youäó»re going to be exposed,äóť
https://buff.ly/2ITRrlt",3,12.9477773,2,1,0
ERASE (US),"24 May, 2018 10:14",link,https://www.facebook.com/1003344626383879/posts/1860396944011972/,Missing 15yo recovered by police.,3,13.00390117,2,1,0
ERASE (US),"22 Apr, 2018 10:14",link,https://www.facebook.com/helperase/posts/1829048467146820,"ConferenceDirect understands this is a growing issue and being in the hospitality industry, many of our Associates travel often and could potentially witness cases.",3,13.28609389,2,1,0
ERASE (US),"14 Apr, 2018 10:14",link,https://www.facebook.com/helperase/posts/1821271901257810,"For Anne Richardson, a sex trafficking survivor, the event reminded her that äóěthere is happiness out there.äóť",3,13.44086022,3,0,0
ERASE (US),"09 Apr, 2018 22:07",link,https://www.facebook.com/helperase/posts/1816638855054448,Helpful resources.,3,13.50742909,2,1,0
ERASE (US),"05 Apr, 2018 14:58",link,https://www.facebook.com/helperase/posts/1812167672168233,"The very idea of sex trafficking in Boise may be an enigma for some, but recent headlines have made it a front-page issue across the Treasure Valley. No fewer than 10 Southwest Idaho men were busted this month, accused of trying to arrange sex with minors.",3,13.51351351,3,0,0
ERASE (US),"05 Apr, 2018 7:17",photo,https://www.facebook.com/helperase/posts/1811797308871936,Tips for online safety.,3,13.51351351,2,1,0
ERASE (US),"03 Apr, 2018 16:04",link,https://www.facebook.com/helperase/posts/1810200755698258,"Human trafficking is happening here in West Virginia. A recent report by West Virginia Public Broadcasting looked at how the drug epidemic in West Virginia is leading to an increase in human trafficking, particularly of children and vulnerable young adults.",3,13.52569883,2,1,0
ERASE (US),"27 Mar, 2018 10:14",link,https://www.facebook.com/helperase/posts/1802721059779561,"Human trafficking is obviously a horrific crime and it harms our children, harms people across the state, and our state is the second worst state in the country for human trafficking",3,13.59927471,3,0,0
ERASE (US),"24 Feb, 2018 16:04",link,https://www.facebook.com/helperase/posts/1769253626459638,"äóěPeople donäó»t want to talk about sex trafficking,äóť Ranck said. äóěWhen weäó»re talking about the victimization of young people and women, itäó»s just hard to think that thereäó»s people in the world like this, but itäó»s not going to go away if we donäó»t acknowledge this.äóť",3,13.79310345,2,1,0
ERASE (US),"24 Feb, 2018 10:14",link,https://www.facebook.com/helperase/posts/1768964573155210,Governor John Bel Edwards and the LA Human Trafficking Prevention Commission hosted the Regional Human Trafficking Summits to improve the state response to human trafficking.,3,13.79310345,2,1,0
ERASE (US),"23 Feb, 2018 16:04",link,https://www.facebook.com/helperase/posts/1768180456566955,"""The kids are always a step ahead of the adults, we've learned. So, in order to be proactive, we are trying to educate our parents as much as possible to be vigilant and know what is current,"" said Molly Esworthy, a social worker.",3,13.79944802,2,1,0
ERASE (US),"22 Feb, 2018 16:04",link,https://www.facebook.com/helperase/posts/1767145016670499,"""It does happen here,"" said Lucas, a criminal intelligence analyst. ""One of the largest labor trafficking cases in the country happened in Mississippi. It's estimated that 1 in 6 runaways is likely a sex trafficking victim.""",3,13.79944802,1,2,0
ERASE (US),"18 Feb, 2018 18:40",event,https://www.facebook.com/helperase/posts/1763088990409435,,3,13.83125864,3,0,0
ERASE (US),"15 Feb, 2018 10:48",link,https://www.facebook.com/helperase/posts/1759469934104674,,3,13.86321627,2,1,0
ERASE (US),"09 Feb, 2018 10:14",link,https://www.facebook.com/helperase/posts/1753098334741834,"Human trafficking is not just an international problem but also a domestic issue, and local efforts to help everyday people recognize the problem can be what it takes to save a victim, said Chad Hahn, victim advocate for YWCA Northcentral PA, a city-based organization that promises support for victims of domestic, violent and sexual abuse.",3,13.92111369,2,1,0
ERASE (US),"06 Feb, 2018 10:14",link,https://www.facebook.com/helperase/posts/1750172288367772,"äóěSex trafficking is actually very pervasive,äóť Rep. Mary Kunesh-Podein, DFL-New Brighton, said. She co-authored the legislation. äóěWe canäó»t just stand idly by thinking that this isnäó»t happening in our backyard.äóť",3,13.95348837,2,1,0
ERASE (US),"05 Feb, 2018 16:04",link,https://www.facebook.com/helperase/posts/1749499595101708,"Amid the human trafficking problem, SIAM fills an important role. The National Center for Missing and Exploited Children estimates that 20 percent of runaways reported are sex trafficking victims, according to its website, but ""law enforcement is responsible for so much, they are constantly over-extended and are not legally required to perform due diligence to find a 'runaway' child.""",3,13.94052045,2,1,0
ERASE (US),"27 Jan, 2018 12:21",link,https://www.facebook.com/helperase/posts/1740006882717646,"Human trafficking is defined as modern-day slavery and involves the use of force, fraud or coercion to obtain some type of labor or commercial sex act, according to a flier disseminated by the shelter.
The program is being held in partnership with Lawrence County's Human Trafficking Community Coalition and Law Enforcement Task Force.",3,13.99906673,2,1,0
ERASE (US),"25 Jan, 2018 10:14",link,https://www.facebook.com/helperase/posts/1737834799601521,"äóěIt's a business, so you're looking at two things: supply and demand,äóť said Strickland, whose organization is reminding people that January is National Human Trafficking Awareness Month.  äóěHuman trafficking is exploitation,äóť she said. äóěIt's when one person controls another person for the purpose of exploiting him or her. Something of value must be exchanged.äóť",3,13.99906673,2,1,0
ERASE (US),"19 Jan, 2018 12:50",link,https://www.facebook.com/helperase/posts/1731705656881102,If you are in the South Jersey area this is a great opportunity to learn about Human Trafficking.,3,14.11100659,2,0,1
ERASE (US),"14 Jan, 2018 14:10",photo,https://www.facebook.com/helperase/posts/1726994924018842,,3,14.12429379,3,0,0
ERASE (US),"13 Jan, 2018 9:56",photo,https://www.facebook.com/helperase/posts/1725864757465192,Today!! Don't miss the @theperigirls Twitter Chat with guest co-hosts @Rising7Phoenix @CoachKCRenee @HelpErase for #PeriGirlsChat on #childtrafficking TODAY Sat Jan 13 at 12 pm EST/9 am PST #TwitterChat Join the conversation by going to tweetchat.com and entering #PeriGirlsChat.,3,14.12429379,2,0,1
ERASE (US),"12 Jan, 2018 21:56",link,https://www.facebook.com/helperase/posts/1725424340842567,,3,14.12429379,2,0,1
ERASE (US),"12 Jan, 2018 16:04",link,https://www.facebook.com/helperase/posts/1725187547532913,Be aware of what your children are doing online. Most of the kids that are being groomed into human trafficking are being groomed online first. They really shouldn't have a social media friend that they haven't met in person.,3,14.12429379,2,1,0
ERASE (US),"11 Jan, 2018 15:12",video,https://www.facebook.com/helperase/posts/1724213774296957,More amazing things happening around the country today. StreetLightUSA doing great things!,3,14.13760603,2,1,0
ERASE (US),"11 Jan, 2018 9:11",photo,https://www.facebook.com/helperase/posts/1723937624324572,"Via Kristi House 
""Rainbows and Butterflies"" is a spoken word poem, written and performed by Project GOLD client, age 16. Project GOLD serves girls ages 13 to 18 who have had involvement in commercial sexual exploitation. Many of the girls are in foster care; some are living at home with a parent or other caregiver. They are predominantly low income, from ethnic and racial minority groups, and many with emotional or learning disabilities. Nearly all have suffered childhood sexual abuse and many running away from some other trauma or abusive situation. #humantrafficking #humantraffickingawareness #january #kristihouse #projectgold #stopsextrafficking
#Powerful #truth",3,14.21800948,3,0,0
ERASE (US),"10 Jan, 2018 8:29",photo,https://www.facebook.com/helperase/posts/1722981781086823,"We got our copy be sure to get yours. 
#Education",3,14.14427157,2,1,0
ERASE (US),"07 Jan, 2018 10:14",link,https://www.facebook.com/helperase/posts/1719728404745494,"The Guidelines document gives examples of indicators for cabin crews on how to identify potential victims, including situations where a passenger is not in control of their documentation or has false identity documents; is not aware of their final destination; or may not be allowed to speak for themselves directly.",3,14.19110691,2,1,0
ERASE (US),"03 Jan, 2018 16:04",link,https://www.facebook.com/helperase/posts/1715435465174788,"January is National Slavery and Human Trafficking Prevention Month, and the Defense Department has teams who work year-round to combat these crimes worldwide.",3,14.21800948,2,1,0
ERASE (US),"01 Jan, 2018 10:07",link,https://www.facebook.com/helperase/posts/1713170142067987,Itäó»s great seeing more and more cities having events to bring awareness to Human Trafficking.,3,14.24501425,3,0,0
ERASE (US),"24 Dec, 2017 10:14",link,https://www.facebook.com/helperase/posts/1704924739559194,"The Real' Host Jeannie Mai On Fighting Human Trafficking 
Maiäó»s work helping victims has grown over the years as the business of sex trafficking continues to expand.",3,14.32664756,3,0,0
ERASE (US),"22 Dec, 2017 16:04",link,https://www.facebook.com/helperase/posts/1703202843064717,"During one of the coldest months of the year, Kati Stoltman has been wearing a dress everyday. But it's not for the comfort, and it's certainly not for warmth. It's to draw attention to human trafficking.",3,14.3472023,3,0,0
ERASE (US),"22 Dec, 2017 15:36",photo,https://www.facebook.com/helperase/posts/1703187316399603,"Teen missing, possibly going to meet male she met online. Please share.
#Missing 
#StCloud
#Florida",3,14.3472023,2,1,0
ERASE (US),"18 Dec, 2017 10:14",link,https://www.facebook.com/helperase/posts/1699058960145772,"Local nonprofit dedicated to combating human trafficking
Central Nebraska Human Trafficking Outreach is dedicated to drawing awareness about human trafficking and helping to rescue those caught in the grips of human traffickers",3,14.38848921,2,1,0
ERASE (US),"17 Dec, 2017 16:04",link,https://www.facebook.com/helperase/posts/1698323970219271,"Human Trafficking Prevention Event Hosted by ED and HHS 
We inform school communities about the problem, we provide technical assistance; we encourage schools to embed human trafficking into their emergency operations plans.",3,14.39539347,2,1,0
ERASE (US),"17 Dec, 2017 10:14",link,https://www.facebook.com/helperase/posts/1698066013578400,"How Colorado is Taking Action Against Human Trafficking 
""These folks hide the children that they are trafficking and the work that they are doing, and kids are vulnerable victims.""",3,14.39539347,2,1,0
ERASE (US),"15 Nov, 2017 11:33",photo,https://www.facebook.com/helperase/posts/1663597810358554,,3,14.61988304,3,0,0
ERASE (US),"31 Oct, 2017 10:14",link,https://www.facebook.com/helperase/posts/1648861025165566,"äóěHuman trafficking is something that is a pervasive problem in our society,äóť said Goodlatte, a Virginia Republican. äóěI think most Americans know about human trafficking, but they allow them to have it in their minds as a kind of international thing äó_ It is in every community and it takes many, many different forms.äóť",3,14.87357462,2,1,0
ERASE (US),"26 Oct, 2017 10:14",link,https://www.facebook.com/helperase/posts/1643593132359022,"äóěSometimes parents may feel they donäó»t have the knowledge to engage,äóť says Davis. äóěWhen children are young we talk to them about looking both ways to cross the street. The same kinds of parenting skills that apply offline apply online.",3,14.93280239,1,2,0
ERASE (US),"24 Oct, 2017 16:04",link,https://www.facebook.com/helperase/posts/1641963802521955,"St. Peters Crossfit hosted a 'Fit for Freedom' competition, aiming to raise money to fight human trafficking. The competition was birthed in 2008 when St. Louis-based organization 'Crisis Aid International' met with law enforcement to bring more light to sex trafficking in St. Louis and around the country",3,14.94023904,1,2,0
ERASE (US),"16 Oct, 2017 16:04",link,https://www.facebook.com/helperase/posts/1634287743289561,"äóěThis will create even stronger provisions for this important measure which allows victims across the state to better seek assistance,äóť Stephanie Richard, policy and legal services director for The Coalition to Abolish Slavery and Trafficking said. äóěWe are proud to see important improvements made.äóť",3,15.03006012,2,1,0
ERASE (US),"10 Oct, 2017 23:07",photo,https://www.facebook.com/helperase/posts/1628296590555343,,3,15.11335013,3,0,0
ERASE (US),"05 Oct, 2017 10:14",link,https://www.facebook.com/helperase/posts/1622844964433839,"The program trains teachers and others how to make teens aware of their surroundings, how to detect lures used by traffickers, and how to protect and shield their vulnerabilities, while also encouraging them to be leaders helping to look out for their classmates.",3,15.17450683,2,1,0
ERASE (US),"03 Oct, 2017 23:31",photo,https://www.facebook.com/helperase/posts/1621549941230008,If you are in Los Angeles you don't want to miss this! Both films are very powerful!,3,15.20527116,3,0,0
ERASE (US),"26 Sep, 2017 16:04",link,https://www.facebook.com/helperase/posts/1615028218548847,"Smart, an American child safety activist and contributor for ABC News, started a conversation with several hundred members of the local community about human trafficking.",3,15.57632399,1,2,0
ERASE (US),"22 Sep, 2017 22:17",link,https://www.facebook.com/helperase/posts/1611557505562585,"Missing teen is linked to modeling agencyäó»s owner that was charged with child exploitation earlier this week. 
#Missing",3,15.59251559,3,0,0
ERASE (US),"16 Sep, 2017 15:14",photo,https://www.facebook.com/helperase/posts/1605957952789207,"**Missing**
#NewJersey
#Philadelphia
#NYC",3,15.61686622,3,0,0
ERASE (US),"16 Sep, 2017 12:41",photo,https://www.facebook.com/helperase/posts/1605861082798894,"Great statement from Wendy Barnes - And Life Continues. Learn more about Wendy's story in her book, http://ow.ly/4KZE30a1YnT.",3,15.61686622,3,0,0
ERASE (US),"14 Sep, 2017 16:58",link,https://www.facebook.com/helperase/posts/1604292829622386,"Girls Are Not For Sale is a campaign of Girls Educational & Mentoring Services (GEMS), the nation's largest nonprofit organization specifically designed to empower commercially sexually exploited girls and young women, ages 12-24.
http://www.gems-girls.org/",3,15.61686622,3,0,0
ERASE (US),"12 Sep, 2017 10:29",link,https://www.facebook.com/helperase/posts/1602392069812462,Rebecca Bender Initiative is doing amazing work helping survivors heal and thrive!! Learn more about Elevate program and how it is impacting survivors nationwide! http://www.rebeccabender.org/elevate/,3,15.64129301,3,0,0
ERASE (US),"07 Sep, 2017 9:14",link,https://www.facebook.com/helperase/posts/1598178336900502,"Congressman Mike Bost, R-Murphysboro, hosted meetings in O'Fallon in recent days on human trafficking and opioid abuse. In 2016, the National Human Trafficking Hotline received nearly 27,000 calls, and 7,500 human trafficking cases were reported. A local human trafficking advocate and a survivor of human trafficking offered their personal insights.",3,15.64129301,3,0,0
ERASE (US),"05 Sep, 2017 19:00",link,https://www.facebook.com/helperase/posts/1596818027036533,Hoping Irma slows down.,3,15.65762004,3,0,0
ERASE (US),"18 Aug, 2017 14:47",photo,https://www.facebook.com/helperase/posts/1580679368650399,,3,15.78116781,3,0,0
ERASE (US),"15 Aug, 2017 22:35",photo,https://www.facebook.com/helperase/posts/1578292435555759,,3,15.84786054,3,0,0
ERASE (US),"15 Aug, 2017 19:04",link,https://www.facebook.com/helperase/posts/1578140608904275,Would you let your children hang out with child predators? If they are on social media or playing certain video games without being monitored chances are they have come in contact with someone whose intentions are not good.,3,15.84786054,2,1,0
ERASE (US),"10 Aug, 2017 18:01",video,https://www.facebook.com/helperase/posts/1573282969390039,,3,16.05995717,3,0,0
ERASE (US),"06 Aug, 2017 9:14",link,https://www.facebook.com/helperase/posts/1569054596479543,"The harsh reality of human beings taken by force, or deceit, and treated as commerce to be bought and sold, is a scourge that may be as old as humanity itself.",3,15.96593933,3,0,0
ERASE (US),"04 Aug, 2017 9:33",event,https://www.facebook.com/helperase/posts/1567028566682146,Today at 12 PDT and 3 EST. Tune in for valuable information about online safety for children. Sergeant Marc Marty will be on Stephanie Liu's FB Live.,3,15.99147122,3,0,0
ERASE (US),"31 Jul, 2017 19:04",link,https://www.facebook.com/helperase/posts/1563631653688504,"Are you letting your children on social media too soon?

""More than half of parents are unaware of the age limits for social media accounts and 1 in 5 parents donäó»t know there are age limits in place for social media accounts.""
#Social Media #Awareness",3,15.99147122,1,2,0
ERASE (US),"30 Jul, 2017 15:17",link,https://www.facebook.com/helperase/posts/1562585137126489,"Thank you for making this into a podcast Brian Fanzo! Today, ERASE is all about using social media for good. If traffickers are going to use it to lure victims then we need to fight back the same way. 
#Igivehope #GiveFreedom",3,15.99147122,3,0,0
ERASE (US),"30 Jul, 2017 13:38",photo,https://www.facebook.com/helperase/posts/1562515367133466,"Thank you SAMSA Wits for raising awareness about Human Trafficking. 
#Igivehope",3,15.99147122,3,0,0
ERASE (US),"26 Jul, 2017 19:04",link,https://www.facebook.com/helperase/posts/1558858170832519,Back to school: Keeping your kids safe on social media. Parents can keep kids and teens safe on social media by following these tips. #SocialMediaSafety,3,16.08579088,2,1,0
ERASE (US),"25 Jul, 2017 9:14",link,https://www.facebook.com/helperase/posts/1557198000998536,"äóěBarefoot Mileäóť One man's way to educate people about Human Trafficking. 
#GiveFreedom #HelpERASE",3,16.12903226,3,0,0
ERASE (US),"22 Jul, 2017 19:04",link,https://www.facebook.com/helperase/posts/1554314221286914,,3,16.15508885,2,1,0
ERASE (US),"19 Jul, 2017 19:04",link,https://www.facebook.com/helperase/posts/1550854618299541,,3,16.21621622,3,0,0
ERASE (US),"16 Jul, 2017 19:15",video,https://www.facebook.com/helperase/posts/1547329425318727,You really donäó»t want to miss this!!!,3,18.29268293,3,0,0
ERASE (US),"14 Jul, 2017 13:07",link,https://www.facebook.com/helperase/posts/1544678075583862,,3,17.31102135,2,1,0
ERASE (US),"10 Jul, 2017 16:49",link,https://www.facebook.com/helperase/posts/1540438629341140,"Tonight at 9pm EST is the start of Amazon.com Prime Day. When you use this link Amazon donates to us. 
#Amazon",3,18.19284415,3,0,0
ERASE (US),"06 Jul, 2017 7:57",link,https://www.facebook.com/helperase/posts/1535427283175608,,3,18.5528757,1,2,0
ERASE (US),"04 Jul, 2017 14:27",photo,https://www.facebook.com/helperase/posts/1533571120027891,Happy 4th of July!,3,18.56435644,2,1,0
ERASE (US),"26 Jun, 2017 20:07",link,https://www.facebook.com/helperase/posts/1523403944377942,,3,18.7032419,2,1,0
ERASE (US),"12 Jun, 2017 15:09",photo,https://www.facebook.com/helperase/posts/1507123906005946:0,"WORLD DAY AGAINST CHILD LABOUR 2017 is an opportunity to raise your voice against child labour. 
#NOChildLabor
#WDACL",3,19.23076923,1,2,0
ERASE (US),"11 Jun, 2017 21:56",video,https://www.facebook.com/helperase/posts/1506341302750873,,3,19.23076923,3,0,0
ERASE (US),"06 Jun, 2017 20:07",link,https://www.facebook.com/helperase/posts/1500707923314211,,3,19.25545571,2,1,0
ERASE (US),"03 Jun, 2017 20:07",link,https://www.facebook.com/helperase/posts/1497579850293685,,3,19.28020566,2,1,0
ERASE (US),"02 Jun, 2017 20:07",link,https://www.facebook.com/helperase/posts/1496559207062416,#SocialMediaSafety,3,19.30501931,1,2,0
ERASE (US),"28 May, 2017 11:34",video,https://www.facebook.com/helperase/videos/1489712671080403/,Missing Children's Day Rally at Florida National University presented by the Dr. Jose Regueiro Foundation & FNU's Powerhouse Committee.  Maria Clara Harrington of Kristi House and Victor Williams from Homeland Security were two of the many great speakers at the event. They shared valuable information for students and parents.,3,19.35483871,2,1,0
ERASE (US),"13 May, 2017 9:41",photo,https://www.facebook.com/helperase/posts/1473939699324367:0,"A good life does not mean just good food, good clothes, good shelter. 
These are not sufficient.
A good motivation is what is neededäóîcompassion, without dogmatism, 
without complicated philosophyäóîjust understanding
that others are human brothers and sisters and respecting
their rights and human dignity. ~ Dalai Lama
#Compassion",3,19.58224543,1,2,0
ERASE (US),"11 May, 2017 20:07",link,https://www.facebook.com/helperase/posts/1472577592793911,,3,19.60784314,1,2,0
ERASE (US),"10 May, 2017 1:11",link,https://www.facebook.com/helperase/posts/1470910402960630,"We send our deepest condolences to Hepzibah House and all that knew ""Sally"". Please take a minute and honor her memory by reading and sharing her story.",3,19.67213115,3,0,0
ERASE (US),"18 Apr, 2017 0:21",video,https://www.youtube.com/watch?v=f1b5nqDyc3Q,,3,20.25658339,3,0,0
ERASE (US),"08 Apr, 2017 9:49",link,http://bit.ly/2oT63bj,"If you are in the West Palm Beach area on April 12 stop by Shoppe561 for their Community Night. They are raising awareness about human trafficking. Follow the link below to register. 
#Community
#SFHTTF
http://bit.ly/2oT63bj",3,20.4778157,2,1,0
ERASE (US),"22 Mar, 2017 20:28",event,https://www.facebook.com/events/130960084100898/,"If you are in the San Diego area Friday night check out this meet-up. Stephanie Liu is hosting a meet-up after #SMMW17, there will be a raffle with the proceeds going to ERASE Child Trafficking. 
Thank you Stephanie!",3,20.99370189,3,0,0
ERASE (US),"20 Mar, 2017 22:10",photo,https://www.facebook.com/FDLEpage/photos/a.270889352952301.59900.131933396847898/1479418912099333/?type=3,#FoundSafe,3,21.00840336,3,0,0
ERASE (US),"14 Mar, 2017 13:01",link,http://edition.cnn.com/2017/03/13/world/myfreedomday-live-blog/index.html,"Today students around the world are speaking up in the fight for freedom. What does Freedom mean to you?
#MyFreedomDay",3,21.21640736,3,0,0
ERASE (US),"04 Mar, 2017 13:56",video,https://www.facebook.com/helperase/videos/1395049597213378/,STOP Human Trafficking Event presented by the Rotary. #HelpERASE äóî at ĄË_Loyola Marymount University. Part 2,3,22.04261572,2,1,0
ERASE (US),"22 Feb, 2017 9:56",link,http://bit.ly/2loBZ7E,"What victims of sex trafficking endure and why they don't just walk away. 
WANE-TV NewsChannel 15 has been doing a great news piece called Hidden Predators. 
#HelpERASE
http://bit.ly/2loBZ7E",3,22.50562641,1,2,0
ERASE (US),"20 Feb, 2017 16:32",link,https://www.facebook.com/OfficerTommyNorman/,"Officer Tommy M Norman's page is not directly related to child trafficking but we feel it's worth sharing. We don't think it is possible to watch one of his videos without smiling. Who can't use a smile on a Monday? Check out his page. He has taken Community Policing to a whole new level. 
#MondayMotivation
#ProtectOurKids",3,22.60738508,3,0,0
ERASE (US),"28 Jan, 2017 9:32",photo,https://www.facebook.com/helperase/photos/a.1066175113434163.1073741829.1003344626383879/1360060674045604/?type=3,"We are excited to be part of #ShenandoahDay. 
So many great organizations here. It's going to be a great day. #FamilyFun #HelpErase",3,23.98081535,2,1,0
ERASE (US),"24 Jan, 2017 20:04",video,https://www.facebook.com/helperase/videos/1356255831092755/,,3,24.19354839,3,0,0
ERASE (US),"18 Jan, 2017 12:34",video,https://www.facebook.com/helperase/videos/1349366945114977/,Florida National University Human Trafficking Awareness Walk 2017 School dance challenge,3,25.3164557,2,1,0
ERASE (US),"18 Jan, 2017 11:37",video,https://www.facebook.com/helperase/videos/1349328428452162/,Florida National University Human Trafficking Awareness Walk 2017,3,25.3164557,2,1,0
ERASE (US),"18 Jan, 2017 10:39",video,https://www.facebook.com/helperase/videos/1349280568456948/,Florida National University Human Trafficking Awareness Walk 2017,3,25.3164557,2,1,0
ERASE (US),"18 Jan, 2017 9:31",photo,https://www.facebook.com/helperase/photos/a.1066175113434163.1073741829.1003344626383879/1349233895128282/?type=3,Getting ready for an Awesome Day Florida National University!,3,25.3164557,2,1,0
ERASE (US),"01 Jan, 2017 10:35",link,http://bit.ly/2iJb1rp,"""As leaders in the global undertaking to end the exploitation of human beings for profit, we must always remember that our freedom is bound to the freedom of others."" 

Today is the first day of the new year and the first day of National Slavery and Human Trafficking Prevention Month. 

This month we have plans to bring awareness and the prevention of human trafficking to the public in many different ways. Keep an eye out for our Advisry Board member Ryan Anderson Bell to give you the latest information here on FB Live. 
http://bit.ly/2iJb1rp",3,25.38071066,1,2,0
ERASE (US),"04 Sep, 2019 19:06",video,https://www.facebook.com/helperase/videos/1328211770688200/,"Did you ever think about...
AFTERCARE?
#HelpERASE",3,8.156606852,2,1,0
ERASE (US),"18 Jan, 2021 13:56",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/3831919013526412/?type=3,Everybody can be great because anybody can serve. ... You only need a heart full of grace. A soul generated by love. And you can be that servant.~ Martin Luther King Jr,2,4.222081486,2,0,0
ERASE (US),"05 Jan, 2021 16:10",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/3797426233642357/?type=3,"äóěThis case is an example of callous labor trafficking hiding in plain sight.  In what seemed to be an endless scheme, this transnational criminal organization allegedly manipulated the asylum process and profited off the plight of their nail salon employees whom they victimized,äóť

https://buff.ly/3hJUzCN",2,4.222081486,2,0,0
ERASE (US),"01 Jan, 2021 21:47",photo,https://www.facebook.com/helperase/photos/a.1029649477086727/3788332184551762/?type=3,Happy New Year! We hope it is filled with the promises of a brighter tomorrow.,2,4.222081486,1,1,0
